"Cell","AgeGroup","Exp","tmnt","mag","Protocol","Course","Time"
"2332","16n04.P2","PND28","EtOH[50mM]","Control",171.254467777308,"NMDAr",6,-14
"2333","16n04.P2","PND28","EtOH[50mM]","Control",199.497758381508,"NMDAr",6,-13
"2334","16n04.P2","PND28","EtOH[50mM]","Control",-89.4164996591942,"AMPA",7,-12
"2335","16n04.P2","PND28","EtOH[50mM]","Control",-122.222894585349,"AMPA",7,-11
"2336","16n04.P2","PND28","EtOH[50mM]","Control",-83.465572207473,"AMPA",7,-10
"2337","16n04.P2","PND28","EtOH[50mM]","Control",148.606066230281,"NMDAr",8,-9
"2338","16n04.P2","PND28","EtOH[50mM]","Control",162.665949770062,"NMDAr",8,-8
"2339","16n04.P2","PND28","EtOH[50mM]","Control",145.031150105438,"NMDAr",8,-7
"2340","16n04.P2","PND28","EtOH[50mM]","Control",-99.1821241953519,"AMPA",9,-6
"2341","16n04.P2","PND28","EtOH[50mM]","Control",-109.558100265019,"AMPA",9,-5
"2342","16n04.P2","PND28","EtOH[50mM]","Control",-168.609611132098,"AMPA",9,-4
"2343","16n04.P2","PND28","EtOH[50mM]","Control",116.74426296313,"NMDAr",10,-3
"2344","16n04.P2","PND28","EtOH[50mM]","Control",129.379992924721,"NMDAr",10,-2
"2345","16n04.P2","PND28","EtOH[50mM]","Control",142.662404868245,"NMDAr",10,-1
"2346","16n04.P2","PND28","EtOH[50mM]","50mM",-102.996821279788,"AMPA",11,0
"2347","16n04.P2","PND28","EtOH[50mM]","50mM",-142.822258841307,"AMPA",11,1
"2348","16n04.P2","PND28","EtOH[50mM]","50mM",-163.269035213887,"AMPA",11,2
"2349","16n04.P2","PND28","EtOH[50mM]","50mM",176.740365489212,"NMDAr",12,3
"2350","16n04.P2","PND28","EtOH[50mM]","50mM",116.250168864574,"NMDAr",12,4
"2351","16n04.P2","PND28","EtOH[50mM]","50mM",125.717883723661,"NMDAr",12,5
"2352","16n04.P2","PND28","EtOH[50mM]","50mM",-170.745841499383,"AMPA",13,6
"2353","16n04.P2","PND28","EtOH[50mM]","50mM",-188.903799621301,"AMPA",13,7
"2354","16n04.P2","PND28","EtOH[50mM]","50mM",-175.323478000707,"AMPA",13,8
"2355","16n04.P2","PND28","EtOH[50mM]","50mM",136.311842483868,"NMDAr",14,9
"2356","16n04.P2","PND28","EtOH[50mM]","50mM",173.754002628824,"NMDAr",14,10
"2357","16n04.P2","PND28","EtOH[50mM]","50mM",176.56597933678,"NMDAr",14,11
"2358","16n04.P2","PND28","EtOH[50mM]","Wash",-184.936514653487,"AMPA",15,12
"2359","16n04.P2","PND28","EtOH[50mM]","Wash",-209.045400227126,"AMPA",15,13
"2360","16n04.P2","PND28","EtOH[50mM]","Wash",-236.51121923507,"AMPA",15,14
"2361","16n04.P2","PND28","EtOH[50mM]","Wash",154.782242462226,"NMDAr",16,15
"2362","16n04.P2","PND28","EtOH[50mM]","Wash",172.802144880136,"NMDAr",16,16
"2363","16n04.P2","PND28","EtOH[50mM]","Wash",188.315246356845,"NMDAr",16,17
"2364","16n04.P2","PND28","EtOH[50mM]","Wash",-229.644764483084,"AMPA",17,18
"2365","16n04.P2","PND28","EtOH[50mM]","Wash",-259.704577508444,"AMPA",17,19
"2366","16n04.P2","PND28","EtOH[50mM]","Wash",-238.037098068844,"AMPA",17,20
"2367","16n04.P2","PND28","EtOH[50mM]","Wash",170.578721436636,"NMDAr",18,21
"2368","16n04.P2","PND28","EtOH[50mM]","Wash",148.388083539742,"NMDAr",18,22
"2369","16n04.P2","PND28","EtOH[50mM]","Wash",147.806796364971,"NMDAr",18,23
"2370","16n04.P2","PND28","EtOH[50mM]","Wash",-234.527576751163,"AMPA",19,24
"2371","16n04.P2","PND28","EtOH[50mM]","Wash",-238.342273835599,"AMPA",19,25
"2372","16n04.P2","PND28","EtOH[50mM]","Wash",-277.252184096853,"AMPA",19,26
"2373","16n04.P2","PND28","EtOH[50mM]","Wash",175.744911202416,"NMDAr",20,27
"2374","16n04.P2","PND28","EtOH[50mM]","Wash",214.298783069122,"NMDAr",20,28
"2375","16n04.P2","PND28","EtOH[50mM]","Wash",174.219032368641,"NMDAr",20,29
"2376","16n04.P2","PND28","EtOH[50mM]","Wash",-269.317614161225,"AMPA",21,30
"2377","16n04.P2","PND28","EtOH[50mM]","Wash",-281.524644831422,"AMPA",21,31
"2378","16n04.P2","PND28","EtOH[50mM]","Wash",-241.241443619771,"AMPA",21,32
"2379","16n04.P2","PND28","EtOH[50mM]","Wash",195.959172705088,"NMDAr",22,33
"2380","16n04.P2","PND28","EtOH[50mM]","Wash",165.180016800948,"NMDAr",22,34
"2381","16n04.P2","PND28","EtOH[50mM]","Wash",184.645871066101,"NMDAr",22,35
"2382","16n04.P2","PND28","EtOH[50mM]","50mM",-244.598377054076,"AMPA",23,36
"2383","16n04.P2","PND28","EtOH[50mM]","50mM",-284.423814615594,"AMPA",23,37
"2384","16n04.P2","PND28","EtOH[50mM]","50mM",-260.009753275199,"AMPA",23,38
"2385","16n04.P2","PND28","EtOH[50mM]","50mM",194.505954768159,"NMDAr",24,39
"2386","16n04.P2","PND28","EtOH[50mM]","50mM",180.111831102885,"NMDAr",24,40
"2387","16n04.P2","PND28","EtOH[50mM]","50mM",232.137033244916,"NMDAr",24,41
"2388","16n04.P2","PND28","EtOH[50mM]","50mM",-299.07225141983,"AMPA",25,42
"2389","16n04.P2","PND28","EtOH[50mM]","50mM",-267.79173532745,"AMPA",25,43
"2390","16n04.P2","PND28","EtOH[50mM]","50mM",-253.601062173346,"AMPA",25,44
"2391","16n04.P2","PND28","EtOH[50mM]","50mM",157.623283528921,"NMDAr",26,45
"2392","16n04.P2","PND28","EtOH[50mM]","50mM",169.721322853848,"NMDAr",26,46
"2393","16n04.P2","PND28","EtOH[50mM]","50mM",181.892023075622,"NMDAr",26,47
"2394","16n04.P2","PND28","EtOH[50mM]","50mM",-303.192124271022,"AMPA",27,48
"2395","16n04.P2","PND28","EtOH[50mM]","50mM",-277.709947746985,"AMPA",27,49
"2396","16n04.P2","PND28","EtOH[50mM]","50mM",-272.064196062019,"AMPA",27,50
"2397","16n04.P2","PND28","EtOH[50mM]","50mM",209.314245545458,"NMDAr",28,51
"2398","16n04.P2","PND28","EtOH[50mM]","50mM",173.790333077247,"NMDAr",28,52
"2399","16n04.P2","PND28","EtOH[50mM]","50mM",228.576649299442,"NMDAr",28,53
"2400","16n04.P2","PND28","EtOH[50mM]","50mM",-265.197741310033,"AMPA",29,54
"2401","16n04.P2","PND28","EtOH[50mM]","50mM",-272.674547595529,"AMPA",29,55
"2402","16n04.P2","PND28","EtOH[50mM]","50mM",-269.01243839447,"AMPA",29,56
"2403","16n04.P2","PND28","EtOH[50mM]","50mM",224.340519013296,"NMDAr",30,57
"2404","16n04.P2","PND28","EtOH[50mM]","50mM",206.509534927187,"NMDAr",30,58
"2405","16n04.P2","PND28","EtOH[50mM]","50mM",195.646730848648,"NMDAr",30,59
"2406","16n04.P2","PND28","EtOH[50mM]","Wash",-235.137928284673,"AMPA",32,60
"2407","16n04.P2","PND28","EtOH[50mM]","Wash",-256.95799560765,"AMPA",32,61
"2408","16n04.P2","PND28","EtOH[50mM]","Wash",-275.421129496323,"AMPA",32,62
"2409","16n04.P2","PND28","EtOH[50mM]","Wash",176.602309785203,"NMDAr",33,63
"2410","16n04.P2","PND28","EtOH[50mM]","Wash",180.802109622926,"NMDAr",33,64
"2411","16n04.P2","PND28","EtOH[50mM]","Wash",190.756652490885,"NMDAr",33,65
"2412","16n04.P2","PND28","EtOH[50mM]","Wash",-203.39964854216,"AMPA",34,66
"2413","16n04.P2","PND28","EtOH[50mM]","Wash",-262.603747292616,"AMPA",34,67
"2414","16n04.P2","PND28","EtOH[50mM]","Wash",-217.132558046132,"AMPA",34,68
"2415","16n04.P2","PND28","EtOH[50mM]","Wash",171.094613804245,"NMDAr",35,69
"2416","16n04.P2","PND28","EtOH[50mM]","Wash",176.740365489212,"NMDAr",35,70
"2417","16n04.P2","PND28","EtOH[50mM]","Wash",219.479505014271,"NMDAr",35,71
"2418","16n04.P2","PND28","EtOH[50mM]","Wash",-222.015370314211,"AMPA",36,72
"2419","16n04.P2","PND28","EtOH[50mM]","Wash",-253.295886406591,"AMPA",36,73
"2420","16n04.P2","PND28","EtOH[50mM]","Wash",-266.418444377053,"AMPA",36,74
"2421","16n04.P2","PND28","EtOH[50mM]","Wash",194.941920149238,"NMDAr",37,75
"2422","16n04.P2","PND28","EtOH[50mM]","Wash",151.505236014453,"NMDAr",37,76
"2423","16n04.P2","PND28","EtOH[50mM]","Wash",175.701314664308,"NMDAr",37,77
"2424","16n04.P2","PND28","EtOH[50mM]","Wash",-243.835437637188,"AMPA",38,78
"2425","16n04.P2","PND28","EtOH[50mM]","Wash",-194.854727073022,"AMPA",38,79
"2426","16n04.P2","PND28","EtOH[50mM]","Wash",-251.617419689439,"AMPA",38,80
"2427","16n04.P2","PND28","EtOH[50mM]","Wash",160.638710748047,"NMDAr",39,81
"2428","16n04.P2","PND28","EtOH[50mM]","Wash",173.034659750045,"NMDAr",39,82
"2429","16n04.P2","PND28","EtOH[50mM]","Wash",210.912785276079,"NMDAr",39,83
"2430","16n04.P3","PND28","EtOH[50mM]","Control",-104.827875880318,"AMPA",5,-36
"2431","16n04.P3","PND28","EtOH[50mM]","Control",-98.4191847784646,"AMPA",5,-35
"2432","16n04.P3","PND28","EtOH[50mM]","Control",-136.260979856076,"AMPA",5,-34
"2433","16n04.P3","PND28","EtOH[50mM]","Control",148.380817450057,"NMDAr",6,-33
"2434","16n04.P3","PND28","EtOH[50mM]","Control",147.973916427717,"NMDAr",6,-32
"2435","16n04.P3","PND28","EtOH[50mM]","Control",196.80930519819,"NMDAr",6,-31
"2436","16n04.P3","PND28","EtOH[50mM]","Control",-128.021234153693,"AMPA",7,-30
"2437","16n04.P3","PND28","EtOH[50mM]","Control",-68.9697232866139,"AMPA",7,-29
"2438","16n04.P3","PND28","EtOH[50mM]","Control",-121.459955168462,"AMPA",7,-28
"2439","16n04.P3","PND28","EtOH[50mM]","Control",144.689643890259,"NMDAr",8,-27
"2440","16n04.P3","PND28","EtOH[50mM]","Control",147.843126813394,"NMDAr",8,-26
"2441","16n04.P3","PND28","EtOH[50mM]","Control",132.032115659615,"NMDAr",8,-25
"2442","16n04.P3","PND28","EtOH[50mM]","Control",-118.865961151045,"AMPA",9,-24
"2443","16n04.P3","PND28","EtOH[50mM]","Control",-92.6208452101209,"AMPA",9,-23
"2444","16n04.P3","PND28","EtOH[50mM]","Control",-114.288324649721,"AMPA",9,-22
"2445","16n04.P3","PND28","EtOH[50mM]","Control",142.400825639597,"NMDAr",10,-21
"2446","16n04.P3","PND28","EtOH[50mM]","Control",156.242726488839,"NMDAr",10,-20
"2447","16n04.P3","PND28","EtOH[50mM]","Control",128.166555947385,"NMDAr",10,-19
"2448","16n04.P3","PND28","EtOH[50mM]","Control",-129.852288754222,"AMPA",11,-18
"2449","16n04.P3","PND28","EtOH[50mM]","Control",-109.405512381642,"AMPA",11,-17
"2450","16n04.P3","PND28","EtOH[50mM]","Control",-136.566155622831,"AMPA",11,-16
"2451","16n04.P3","PND28","EtOH[50mM]","Control",193.096333369339,"NMDAr",12,-15
"2452","16n04.P3","PND28","EtOH[50mM]","Control",156.998399816042,"NMDAr",12,-14
"2453","16n04.P3","PND28","EtOH[50mM]","Control",168.97291561633,"NMDAr",12,-13
"2454","16n04.P3","PND28","EtOH[50mM]","Control",-182.037344869315,"AMPA",13,-12
"2455","16n04.P3","PND28","EtOH[50mM]","Control",-174.407950700442,"AMPA",13,-11
"2456","16n04.P3","PND28","EtOH[50mM]","Control",-209.655751760636,"AMPA",13,-10
"2457","16n04.P3","PND28","EtOH[50mM]","Control",166.415252047337,"NMDAr",14,-9
"2458","16n04.P3","PND28","EtOH[50mM]","Control",196.678515583867,"NMDAr",14,-8
"2459","16n04.P3","PND28","EtOH[50mM]","Control",195.203499377885,"NMDAr",14,-7
"2460","16n04.P3","PND28","EtOH[50mM]","Control",-180.969229685673,"AMPA",15,-6
"2461","16n04.P3","PND28","EtOH[50mM]","Control",-250.549304505797,"AMPA",15,-5
"2462","16n04.P3","PND28","EtOH[50mM]","Control",-270.690905111622,"AMPA",15,-4
"2463","16n04.P3","PND28","EtOH[50mM]","Control",163.167309958302,"NMDAr",16,-3
"2464","16n04.P3","PND28","EtOH[50mM]","Control",205.361492757013,"NMDAr",16,-2
"2465","16n04.P3","PND28","EtOH[50mM]","Control",183.316176653812,"NMDAr",16,-1
"2466","16n04.P3","PND28","EtOH[50mM]","50mM",-248.413074138512,"AMPA",17,0
"2467","16n04.P3","PND28","EtOH[50mM]","50mM",-202.026357591763,"AMPA",17,1
"2468","16n04.P3","PND28","EtOH[50mM]","50mM",-262.908923059371,"AMPA",17,2
"2469","16n04.P3","PND28","EtOH[50mM]","50mM",208.820151446902,"NMDAr",18,3
"2470","16n04.P3","PND28","EtOH[50mM]","50mM",220.758336798768,"NMDAr",18,4
"2471","16n04.P3","PND28","EtOH[50mM]","50mM",201.953696694916,"NMDAr",18,5
"2472","16n04.P3","PND28","EtOH[50mM]","50mM",-203.704824308915,"AMPA",19,6
"2473","16n04.P3","PND28","EtOH[50mM]","50mM",-267.639147444073,"AMPA",19,7
"2474","16n04.P3","PND28","EtOH[50mM]","50mM",-185.089102536864,"AMPA",19,8
"2475","16n04.P3","PND28","EtOH[50mM]","50mM",207.940954595061,"NMDAr",20,9
"2476","16n04.P3","PND28","EtOH[50mM]","50mM",189.361563271433,"NMDAr",20,10
"2477","16n04.P3","PND28","EtOH[50mM]","50mM",177.219927408398,"NMDAr",20,11
"2478","16n04.P3","PND28","EtOH[50mM]","50mM",-205.23070314269,"AMPA",21,12
"2479","16n04.P3","PND28","EtOH[50mM]","50mM",-170.28807784925,"AMPA",21,13
"2480","16n04.P3","PND28","EtOH[50mM]","50mM",-222.778309731098,"AMPA",21,14
"2481","16n04.P3","PND28","EtOH[50mM]","50mM",174.800319543413,"NMDAr",22,15
"2482","16n04.P3","PND28","EtOH[50mM]","50mM",187.71216091302,"NMDAr",22,16
"2483","16n04.P3","PND28","EtOH[50mM]","50mM",167.134594926116,"NMDAr",22,17
"2484","16n04.P3","PND28","EtOH[50mM]","50mM",-224.914540098383,"AMPA",23,18
"2485","16n04.P3","PND28","EtOH[50mM]","50mM",-260.009753275199,"AMPA",23,19
"2486","16n04.P3","PND28","EtOH[50mM]","50mM",-209.350575993881,"AMPA",23,20
"2487","16n09.P1","PND28","EtOH[50mM]","Control",-102.233881862901,"AMPAr",5,-68
"2488","16n09.P1","PND28","EtOH[50mM]","Control",-72.0214809541632,"AMPAr",5,-67
"2489","16n09.P1","PND28","EtOH[50mM]","Control",-107.11669413098,"AMPAr",5,-66
"2490","16n09.P1","PND28","EtOH[50mM]","Control",-152.893059144219,"AMPAr",5,-65
"2491","16n09.P1","PND28","EtOH[50mM]","Control",69.9651775734098,"NMDAr",6,-64
"2492","16n09.P1","PND28","EtOH[50mM]","Control",118.161150451635,"NMDAr",6,-63
"2493","16n09.P1","PND28","EtOH[50mM]","Control",101.761586033399,"NMDAr",6,-62
"2494","16n09.P1","PND28","EtOH[50mM]","Control",66.2885361929813,"NMDAr",6,-61
"2495","16n09.P1","PND28","EtOH[50mM]","Control",-69.5800748201238,"AMPAr",7,-60
"2496","16n09.P1","PND28","EtOH[50mM]","Control",-72.1740688375407,"AMPAr",7,-59
"2497","16n09.P1","PND28","EtOH[50mM]","Control",-66.680905035952,"AMPAr",7,-58
"2498","16n09.P1","PND28","EtOH[50mM]","Control",-94.9096634607829,"AMPAr",7,-57
"2499","16n09.P1","PND28","EtOH[50mM]","Control",83.4510400281037,"NMDAr",8,-56
"2500","16n09.P1","PND28","EtOH[50mM]","Control",88.0286765294276,"NMDAr",8,-55
"2501","16n09.P1","PND28","EtOH[50mM]","Control",79.9269865310527,"NMDAr",8,-54
"2502","16n09.P1","PND28","EtOH[50mM]","Control",77.9869405852535,"NMDAr",8,-53
"2503","16n09.P1","PND28","EtOH[50mM]","Control",-80.8715781900562,"AMPAr",9,-52
"2504","16n09.P1","PND28","EtOH[50mM]","Control",-49.5910620976759,"AMPAr",9,-51
"2505","16n09.P1","PND28","EtOH[50mM]","Control",-75.22582650509,"AMPAr",9,-50
"2506","16n09.P1","PND28","EtOH[50mM]","Control",-81.1767539568111,"AMPAr",9,-49
"2507","16n09.P1","PND28","EtOH[50mM]","Control",89.7943363227955,"NMDAr",10,-48
"2508","16n09.P1","PND28","EtOH[50mM]","Control",47.0333985286821,"NMDAr",10,-47
"2509","16n09.P1","PND28","EtOH[50mM]","Control",60.7881063017081,"NMDAr",10,-46
"2510","16n09.P1","PND28","EtOH[50mM]","Control",63.9561214042116,"NMDAr",10,-45
"2511","16n09.P1","PND28","EtOH[50mM]","Control",-80.1086387731688,"AMPAr",11,-44
"2512","16n09.P1","PND28","EtOH[50mM]","Control",-99.4872999621068,"AMPAr",11,-43
"2513","16n09.P1","PND28","EtOH[50mM]","Control",-105.285639530451,"AMPAr",11,-42
"2514","16n09.P1","PND28","EtOH[50mM]","Control",-95.9777786444251,"AMPAr",11,-41
"2515","16n09.P1","PND28","EtOH[50mM]","Control",66.7317676637445,"NMDAr",12,-40
"2516","16n09.P1","PND28","EtOH[50mM]","Control",94.0014022502027,"NMDAr",12,-39
"2517","16n09.P1","PND28","EtOH[50mM]","Control",120.653419213467,"NMDAr",12,-38
"2518","16n09.P1","PND28","EtOH[50mM]","Control",120.835071455583,"NMDAr",12,-37
"2519","16n09.P1","PND28","EtOH[50mM]","Control",-119.934076334687,"AMPAr",13,-36
"2520","16n09.P1","PND28","EtOH[50mM]","Control",-93.6889603937632,"AMPAr",13,-35
"2521","16n09.P1","PND28","EtOH[50mM]","Control",-103.301997046543,"AMPAr",13,-34
"2522","16n09.P1","PND28","EtOH[50mM]","Control",-101.470942446014,"AMPAr",13,-33
"2523","16n09.P1","PND28","EtOH[50mM]","Control",95.9850447341098,"NMDAr",14,-32
"2524","16n09.P1","PND28","EtOH[50mM]","Control",79.8906560826296,"NMDAr",14,-31
"2525","16n09.P1","PND28","EtOH[50mM]","Control",101.55813552223,"NMDAr",14,-30
"2526","16n09.P1","PND28","EtOH[50mM]","Control",87.5200502515029,"NMDAr",14,-29
"2527","16n09.P1","PND28","EtOH[50mM]","Control",-139.770501173757,"AMPAr",15,-28
"2528","16n09.P1","PND28","EtOH[50mM]","Control",-168.457023248721,"AMPAr",15,-27
"2529","16n09.P1","PND28","EtOH[50mM]","Control",-114.898676183231,"AMPAr",15,-26
"2530","16n09.P1","PND28","EtOH[50mM]","Control",-174.713126467197,"AMPAr",15,-25
"2531","16n09.P1","PND28","EtOH[50mM]","Control",105.220244723289,"NMDAr",16,-24
"2532","16n09.P1","PND28","EtOH[50mM]","Control",83.0078085573406,"NMDAr",16,-23
"2533","16n09.P1","PND28","EtOH[50mM]","Control",91.6617213717482,"NMDAr",16,-22
"2534","16n09.P1","PND28","EtOH[50mM]","Control",129.365460745351,"NMDAr",16,-21
"2535","16n09.P1","PND28","EtOH[50mM]","Control",-95.5200149942928,"AMPAr",17,-20
"2536","16n09.P1","PND28","EtOH[50mM]","Control",-109.863276031774,"AMPAr",17,-19
"2537","16n09.P1","PND28","EtOH[50mM]","Control",-109.100336614887,"AMPAr",17,-18
"2538","16n09.P1","PND28","EtOH[50mM]","Control",-147.552483226008,"AMPAr",17,-17
"2539","16n09.P1","PND28","EtOH[50mM]","Control",122.651593876743,"NMDAr",18,-16
"2540","16n09.P1","PND28","EtOH[50mM]","Control",93.1730680261535,"NMDAr",18,-15
"2541","16n09.P1","PND28","EtOH[50mM]","Control",125.405441867222,"NMDAr",18,-14
"2542","16n09.P1","PND28","EtOH[50mM]","Control",99.6035573970611,"NMDAr",18,-13
"2543","16n09.P1","PND28","EtOH[50mM]","Control",-57.3730441499266,"AMPAr",19,-12
"2544","16n09.P1","PND28","EtOH[50mM]","Control",-128.631585687203,"AMPAr",19,-11
"2545","16n09.P1","PND28","EtOH[50mM]","Control",-96.588130177935,"AMPAr",19,-10
"2546","16n09.P1","PND28","EtOH[50mM]","Control",-135.192864672434,"AMPAr",19,-9
"2547","16n09.P1","PND28","EtOH[50mM]","Control",79.1059183966883,"NMDAr",20,-8
"2548","16n09.P1","PND28","EtOH[50mM]","Control",115.806937393811,"NMDAr",20,-7
"2549","16n09.P1","PND28","EtOH[50mM]","Control",119.367321339285,"NMDAr",20,-6
"2550","16n09.P1","PND28","EtOH[50mM]","Control",102.96775692105,"NMDAr",20,-5
"2551","16n09.P1","PND28","EtOH[50mM]","Control",-130.310052404355,"AMPAr",21,-4
"2552","16n09.P1","PND28","EtOH[50mM]","Control",-112.304682165814,"AMPAr",21,-3
"2553","16n09.P1","PND28","EtOH[50mM]","Control",-177.917472018124,"AMPAr",21,-2
"2554","16n09.P1","PND28","EtOH[50mM]","Control",-131.072991821242,"AMPAr",21,-1
"2555","16n09.P1","PND28","EtOH[50mM]","50mM",111.367356596495,"NMDAr",22,0
"2556","16n09.P1","PND28","EtOH[50mM]","50mM",114.535371698999,"NMDAr",22,1
"2557","16n09.P1","PND28","EtOH[50mM]","50mM",153.532475036468,"NMDAr",22,2
"2558","16n09.P1","PND28","EtOH[50mM]","50mM",97.8887602314856,"NMDAr",22,3
"2559","16n09.P1","PND28","EtOH[50mM]","50mM",-139.465325407002,"AMPAr",23,4
"2560","16n09.P1","PND28","EtOH[50mM]","50mM",-214.385976145338,"AMPAr",23,5
"2561","16n09.P1","PND28","EtOH[50mM]","50mM",-115.661615600118,"AMPAr",23,6
"2562","16n09.P1","PND28","EtOH[50mM]","50mM",-144.042961908326,"AMPAr",23,7
"2563","16n09.P1","PND28","EtOH[50mM]","50mM",105.103987288334,"NMDAr",24,8
"2564","16n09.P1","PND28","EtOH[50mM]","50mM",117.514468469702,"NMDAr",24,9
"2565","16n09.P1","PND28","EtOH[50mM]","50mM",93.3474541785849,"NMDAr",24,10
"2566","16n09.P1","PND28","EtOH[50mM]","50mM",100.315634186156,"NMDAr",24,11
"2567","16n09.P1","PND28","EtOH[50mM]","50mM",-112.762445815946,"AMPAr",25,12
"2568","16n09.P1","PND28","EtOH[50mM]","50mM",-123.901361302501,"AMPAr",25,13
"2569","16n09.P1","PND28","EtOH[50mM]","50mM",-143.737786141571,"AMPAr",25,14
"2570","16n09.P1","PND28","EtOH[50mM]","50mM",-117.187494433893,"AMPAr",25,15
"2571","16n09.P1","PND28","EtOH[50mM]","50mM",97.5545201059922,"NMDAr",26,16
"2572","16n09.P1","PND28","EtOH[50mM]","50mM",98.8188197111197,"NMDAr",26,17
"2573","16n09.P1","PND28","EtOH[50mM]","50mM",83.160396440718,"NMDAr",26,18
"2574","16n09.P1","PND28","EtOH[50mM]","50mM",92.1412832909345,"NMDAr",26,19
"2575","16n09.P1","PND28","EtOH[50mM]","50mM",-111.541742748927,"AMPAr",27,20
"2576","16n09.P1","PND28","EtOH[50mM]","50mM",-99.0295363119745,"AMPAr",27,21
"2577","16n09.P1","PND28","EtOH[50mM]","50mM",-137.78685868985,"AMPAr",27,22
"2578","16n09.P1","PND28","EtOH[50mM]","50mM",-88.6535602423068,"AMPAr",27,23
"2579","16n09.P1","PND28","EtOH[50mM]","50mM",95.7525298642013,"NMDAr",28,24
"2580","16n09.P1","PND28","EtOH[50mM]","50mM",88.8424785741075,"NMDAr",28,25
"2581","16n09.P1","PND28","EtOH[50mM]","50mM",93.3765185373236,"NMDAr",28,26
"2582","16n09.P1","PND28","EtOH[50mM]","50mM",102.706177692403,"NMDAr",28,27
"2583","16n09.P1","PND28","EtOH[50mM]","50mM",-102.539057629656,"AMPAr",29,28
"2584","16n09.P1","PND28","EtOH[50mM]","50mM",-129.852288754222,"AMPAr",29,29
"2585","16n09.P1","PND28","EtOH[50mM]","50mM",-114.898676183231,"AMPAr",29,30
"2586","16n09.P1","PND28","EtOH[50mM]","50mM",-110.778803332039,"AMPAr",29,31
"2587","16n09.P1","PND28","EtOH[50mM]","50mM",84.8679275166088,"NMDAr",30,32
"2588","16n09.P1","PND28","EtOH[50mM]","50mM",89.8306667712187,"NMDAr",30,33
"2589","16n09.P1","PND28","EtOH[50mM]","50mM",69.7108644344473,"NMDAr",30,34
"2590","16n09.P1","PND28","EtOH[50mM]","50mM",76.8098340563417,"NMDAr",30,35
"2591","16n09.P1","PND28","EtOH[50mM]","50mM",-82.5500449072083,"AMPAr",31,36
"2592","16n09.P1","PND28","EtOH[50mM]","50mM",-90.6372027262139,"AMPAr",31,37
"2593","16n09.P1","PND28","EtOH[50mM]","50mM",-155.181877394881,"AMPAr",31,38
"2594","16n09.P1","PND28","EtOH[50mM]","50mM",-90.6372027262139,"AMPAr",31,39
"2595","16n09.P1","PND28","EtOH[50mM]","50mM",85.6453991128654,"NMDAr",32,40
"2596","16n09.P1","PND28","EtOH[50mM]","50mM",104.341047871447,"NMDAr",32,41
"2597","16n09.P1","PND28","EtOH[50mM]","50mM",82.3029978579305,"NMDAr",32,42
"2598","16n09.P1","PND28","EtOH[50mM]","50mM",112.014038578428,"NMDAr",32,43
"2599","16n09.P1","PND28","EtOH[50mM]","50mM",-139.923089057135,"AMPAr",33,44
"2600","16n09.P1","PND28","EtOH[50mM]","50mM",-158.84398659594,"AMPAr",33,45
"2601","16n09.P1","PND28","EtOH[50mM]","50mM",-93.6889603937632,"AMPAr",33,46
"2602","16n09.P1","PND28","EtOH[50mM]","50mM",-105.743403180583,"AMPAr",33,47
"2603","16n09.P1","PND28","EtOH[50mM]","50mM",132.678797641547,"NMDAr",34,48
"2604","16n09.P1","PND28","EtOH[50mM]","50mM",99.4437034239989,"NMDAr",34,49
"2605","16n09.P1","PND28","EtOH[50mM]","50mM",89.0604612646467,"NMDAr",34,50
"2606","16n09.P1","PND28","EtOH[50mM]","50mM",99.5526947692685,"NMDAr",34,51
"2607","16n09.P1","PND28","EtOH[50mM]","50mM",-147.094719575876,"AMPAr",35,52
"2608","16n09.P1","PND28","EtOH[50mM]","50mM",-145.568840742101,"AMPAr",35,53
"2609","16n09.P1","PND28","EtOH[50mM]","50mM",-159.301750246073,"AMPAr",35,54
"2610","16n09.P1","PND28","EtOH[50mM]","50mM",-99.4872999621068,"AMPAr",35,55
