"Slice","AgeGroup","Treatment","Date","Age","Sex","Weight","rSoln","xSoln","Cut.Time","Rig","HP","FirstIO","StimFile","StimMag","Comment","KO","mVmax","t_mVmax","LTD","Bl_slope","Bl_var","-15","-14","-13","-12","-11","-10","-9","-8","-7","-6","-5","-4","-3","-2","-1","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
"P21f-SS_10-SS18","PND21","EtOH[100mM]","2017_06_24",22,"F",56,"rACSF","rACSF",NA,"Scott","xx","2017_06_24_0024.atf","2017_06_24_0028.abf","0.0","","Keep","-1.17496490478841",3.25,-8.18543005669962,0.20908787766468,2.18923756112648,-3.53872519977989,-4.49291477594733,-1.33858405291492,-4.17353293870293,3.51697532943381,3.12160216677282,1.85487762235464,7.76008289992372,3.47717951052313,2.73717684733634,1.3859174896908,-3.96339142582065,3.20953432171891,1.34725772663444,-1.97931811222351,-41.6406886168193,-24.4906008330281,-28.5476209925174,-33.1711029252963,-31.6967612605134,-12.8768232546999,-22.9289729437524,-19.0590703817179,-14.8223489776449,-11.6780276082771,-4.65279900947911,-11.1133341693525,-8.88435424439756,-10.8490635350738,-6.26672198069147,-5.65090832832401,-3.76649174432249,-0.201559978393917,-7.71786773974357,-1.70094642752662,-7.14587641321596,-6.72647512373595,0.574292513514933,-9.36019321078948,-6.37103179321944,-9.55288241862819,-5.41070643307245,-7.34265506193491,-1.69148652907785,-2.48412730704828,-7.96679390164344,-8.64534753013882,-13.2033399453584,-3.24539863540932,-5.24022149851388,-6.29796710454393,-9.72339576442796,-6.64501046027658,-7.36152048789387,-12.2938495858273,-6.97342894670895,-4.85773692488928,-1.14689686111771,-7.86303433213183,-3.26761793695141,-5.6306398447378,-3.1954102511469,-8.9597027462257,-11.6370764934879,-3.2488249789148,-2.75797650732729,-11.2386170534946,-5.16324512982878,-7.46113767812736,-13.0505412484942,-12.224213641976,-10.3699635949418,-8.08044053111044,-3.5952240944013,-6.65730842106858
"P21f-SS_11","PND21","EtOH[100mM]","2018_06_26",20,"F",51.8,"rACSF","rACSF",NA,"Scott","xx","2018_06_26_0000.atf","2018_06_26_0005.abf","0.0","","Omit","-1.48709106445487",3.46,-75.6002320417398,0.775730018765964,-0.00451429724449975,-4.88540207131973,-14.2093341548368,-14.1515856730571,-1.30356802232073,-12.4625756060511,-13.3306950275419,-8.02358316314123,-5.33614447463098,-7.77703692111929,-7.31191024100592,6.82018292556607,1.42213826477693,-2.15751624134816,-3.18091721727835,-2.90388773171651,-42.9283586289349,-30.7564967254246,-22.9567768774778,-35.2012569598215,-26.9770100502822,-37.6464205105381,-36.7068427765405,-28.9831061974093,-43.3746056419851,-40.6517695386977,-41.668921512755,-42.2784394386346,-46.7792867191751,-43.8354449216396,-52.0549320242919,-52.6391168038166,-52.1330394830607,-50.9989242225318,-53.7636512661379,-51.1916155665831,-58.019878029189,-52.9366429945345,-53.4745390409231,-51.5030575564978,-57.5249401061597,-57.5883862129006,-53.934003969916,-56.8817057485843,-59.4457036273167,-59.270174439039,-62.2211276967698,-58.7107992485014,-56.7885191353618,-58.5697883418858,-63.161825917418,-62.3199042820403,-60.6234477984189,-65.2080636603514,-63.2607917543839,-67.8949295744812,-68.7539567897391,-67.4834646569161,-68.0564736921326,-69.2437008055715,-70.6814704801452,-72.9751630692049,-73.8623226047996,-70.984958345729,-75.6129897591593,-77.7278979241312,-75.9041737763908,-75.5950981043691,-75.0558351210824,-78.4606779613447,-75.6867146024402,-73.1779644777707,-73.5587816840965,-75.5400883505115,-77.7412247912373,-77.983100905083
"P21f-SS_12","PND21","EtOH[100mM]","2018_06_26",20,"F",51.8,"rACSF","rACSF",NA,"Luis","xx","2018_06_26_1003.atf","2018_06_26_1008.abf","0.0","","Omit","-1.05918414306741",3.26,-66.4854919418972,1.11886579320931,0.222769974878198,-6.67929531956585,-16.4738758302029,-11.220187220913,-10.7474968562119,-10.4824252101535,-14.3909951651561,-15.0759019136938,-8.92152537765793,-20.7359906531238,-9.9010319284631,-6.57829631825955,-5.93974641666259,2.32907047029187,2.11173724163942,8.07723502299089,-87.9872882415093,-63.3237196794292,-47.8729303780222,-43.9026110520775,-40.9205812445295,-39.2509453394535,-39.0461528000872,-39.6221262857094,-44.955855810145,-45.3106283235961,-53.2331014072392,-54.740857211993,-50.5495390607026,-49.2723413698597,-48.5755312071459,-49.025043943539,-54.55796888649,-53.0904190085289,-53.1332910804338,-48.3263436525976,-47.0753150478931,-51.5419067565794,-47.4831619787663,-49.0285494811534,-53.3486086292287,-51.6041429127651,-49.7782277484502,-47.2428031213781,-45.2106898235097,-50.9964179505432,-52.1085510174294,-57.7307766189017,-57.519635756977,-58.4204908370245,-57.9141497890922,-57.636363271903,-59.7266613881915,-64.226917974449,-63.9729944321425,-66.5358503791317,-62.8140667006757,-65.8064256987425,-68.4977232053131,-70.7505152784523,-69.6445810773637,-71.7680233112256,-72.9632374640492,-69.4162241426913,-66.0010223299153,-66.4422062894884,-71.1984202351738,-69.9228469923681,-70.3467962093528,-67.1295934148026,-65.7199833535956,-63.864901897754,-66.7673203638509,-68.0541244558115,-65.4948344888436,-68.246278503226
"P21f-SS_13","PND21","EtOH[100mM]","2018_06_26",20,"F",51.8,"rACSF","rACSF",NA,"Luis","xx","2018_06_26_1017.atf","2018_06_26_1022.abf","0.0","","Omit","-0.944818450928474",3.56,-10.7370336076545,1.99305557245905,1.82191719168692,-22.1340730444798,-22.3635838919926,-16.6654931887304,-20.6815306443968,-26.8102525720567,-25.578395408287,-22.9862060504286,-15.6044657438742,-13.5845644648096,-14.2184082156441,0.33087175379363,1.70808114737927,-1.24002088409314,0.479413681602978,-1.27834569868274,-48.4006436969626,-42.5571896442644,-3.47453864042561,-28.1183589775173,-10.3809531015805,-38.3782122413474,-47.2511078903725,-24.2757632400945,-35.59511063637,-30.7698292501268,-35.1843844901106,-33.1506946983129,-40.6836082311229,-41.7548916441903,-36.5473412777215,-36.6870866415869,-41.1771050580812,-38.0465166411106,-35.9660998374322,-36.7200508914335,-35.3775487446148,-37.9979940549526,-31.6490346372019,-30.6864836210866,-27.8141154758649,-38.3584898843133,-45.7940503196405,-41.1382516351164,-38.2827538801283,-39.0378477184604,-39.333786357028,-38.324560896962,-33.828320396229,-37.4085540127597,-38.533003627756,-37.8716925765952,-37.598519634223,-39.1429966161243,-38.8635111476254,-36.7948961731963,-22.4426034236054,-32.5966001617545,-32.16451713298,-37.7207646868223,-24.1431214607267,-15.9005698999973,-16.6751703713783,-12.0983892686188,-5.02096447424599,2.66951436076074,-4.78171743566746,-3.65817330083219,0.533539496018264,-10.9607363304613,-8.95949827974187,-0.213361345243044,-17.7409909848597,-16.7914886649711,-8.10080732475143,-10.8385197184472
"P21f-SS_14","PND21","EtOH[100mM]","2018_10_18",21,"F",63,"rACSF","Sucrose","8:00","Scott","xx","2018_10_18_0020.atf","2018_10_18_0025.abf","0.0","","Keep","-1.40247802734525",3.22,-5.99732400742472,-0.508535711845287,-1.18128890818085,10.550889906001,3.49733031819348,5.62519524403145,-1.22570583289998,4.16261436713398,4.48723179986257,5.75991077493644,2.1613166645855,2.94424581433938,2.48140936340819,3.48500709198876,0.635164396293348,-3.18088243807354,-1.57518949158121,0.635900441372669,-41.0204596989315,-28.235611132164,-26.0619879378637,-27.990414173895,-22.3309571516164,-26.9760150115093,-20.7253695696042,-17.605566835411,-19.9738569276258,-10.8232049573331,-16.2322066451892,-14.6057434672314,-16.2373331867929,-17.2655900514345,-13.9353885949148,-13.875974810736,-13.5425519619973,-15.2545833280421,-12.5362303212891,-13.2680468179524,-14.9289772036926,-7.09381655112485,-3.55974729456071,-6.61090371896941,-13.387088345184,-9.65184412399445,-3.56820391904029,-7.68676483942477,-7.01273179178408,-3.41983401880735,-8.30159591304496,-9.98955427739054,-4.57287654399646,-5.72794405672076,-6.19333368719305,-8.58988352479335,-9.7717254060022,-10.7104680185398,-13.7385630489366,-15.8198198499123,-10.385516699428,-11.9266230071303,-14.2943501592397,-12.6100323660333,-14.1848866250472,-9.51017770334946,-10.3470058093478,-6.72581491128759,-7.8957996147836,-10.5910244751572,-15.5666295612373,-13.3149037541731,-15.7855786661862,-13.7365333203202,-15.1018583359778,-11.8326886167706,-8.2294189942002,-3.94936878883586,-4.51473046732751,-1.46041316998941
"P21f-SS_15","PND21","EtOH[100mM]","2018_10_18",21,"F",63,"rACSF","Sucrose","8:00","Luis","xx","2018_10_18_1016.atf","2018_10_18_1021.abf","0.0","","Keep","-1.69705114746213",3.63,6.5000982391404,0.597965504407825,0.432888950971058,-5.72381507421998,-6.24560254915305,-4.36804841332885,-7.06296962298519,-5.14203580755635,-6.42909050020219,-5.84122103977533,-8.49793494821043,-6.66333433362398,-5.92491801302371,-4.57110275341401,-3.04412774966212,-1.01798503341345,2.42605784327816,6.20715769321136,-57.8194680227863,-44.0832982646643,-27.1335677727545,-15.9589989459938,-11.509284069746,-17.7107937591663,-15.3915145161757,-5.8534916911869,-0.42295464576722,-1.06693492663763,1.78168425512395,-2.07544154372923,-2.5322610852118,0.222926448086611,1.12927274575993,-2.02594990005493,1.45461412185897,-0.725479248166025,-0.498417155715089,-1.3655908342482,-0.682033162219625,-3.34854481984796,2.41864834266165,-0.764484624099879,7.20526998917126,8.04768828019526,9.50892484324532,9.75086501039813,11.7365175455614,17.750320765093,17.346549649828,18.9006387616478,17.1917865553377,16.673157624276,17.3567470304563,18.5144172200569,13.4284309939639,15.1758341095109,14.3605656418786,11.1347691331741,10.4356403333796,12.3666874842494,8.59658262682976,10.4600864771391,13.0680693233184,8.81981633793349,7.00774382807914,6.44950086501856,8.23753779770529,5.60527881451792,7.79841371130354,1.73315772411075,5.49827272361479,3.56789924696371,7.49859148937378,7.89440868637577,6.63460959073964,8.92295673756031,6.31323432523001,2.73528185579627
"P28f-AP5F_1-AP14","PND28","AP5[50uM]","2017_11_23",27,"F",88,"rACSF","rACSF",NA,"Scott","xx","2017_11_23_0003.atf","2017_11_23_0006.abf","0","","Keep","-1.91160278320487",3.13,15.2875179411468,0.347888221121875,1.8317372446269,-3.84934293808764,-4.61246585792523,-5.2218180059719,-2.53927474434825,-2.77938010941557,-0.61663572685336,-0.233796192215749,4.35829644735406,3.90376161899815,-0.723001112945482,1.67657474679071,-0.830805555942447,-0.686558150372903,1.85922341147489,-2.0184344519502,-20.0970783570435,-8.99089333162306,-4.73938323498034,1.28421067154277,1.35234897832672,2.92596660406063,4.57110782975458,5.2343856563283,3.28894156600666,4.43462665628822,8.98046091800926,6.37074064588778,1.59751186178944,3.07935040584464,3.84526055621599,3.32179334076632,8.90028506107132,1.1732457668477,10.3300052744926,6.12117908058862,10.6845930213084,7.00894034401394,6.84563567397321,4.57663712016736,2.35794795242796,2.48067851489775,7.86060084468913,11.9812867362871,8.25832858542704,9.06992565596367,7.59564902026899,9.7989676652281,10.6548244215208,9.09702189364003,15.7613445221509,14.2371438265735,11.0472403537589,11.6130074185068,9.34954697547082,15.323892677127,9.03399274041448,10.9729724557428,11.7829781556125,10.7027378575189,16.3486109211176,13.3435033894094,13.6969110666292,15.4135573956821,12.4847596311589,13.2729903603943,18.8728854715958,15.9586311449776,14.180407933548,11.1484063314962,18.2403738326317,13.8225214839822,15.9840804095862,15.4445840060618,14.2049693140328,16.9814344920711
"P28f-AP5F_2-AP15","PND28","AP5[50uM]","2017_11_23",27,"F",88,"rACSF","rACSF",NA,"Scott","xx","2017_11_23_0017.atf","2017_11_23_0020.abf","0","","Keep","-1.71730804443634",3.37,18.0930257153394,-0.520108182450006,-1.11635495638361,4.01126261901967,4.91895010661688,9.04487819572421,4.59687006358602,2.34064309360475,7.95015252627118,4.82994536237669,1.21486953858275,1.32003418852527,2.51444332765796,-0.109607346580503,2.95555112814914,-1.44808261153143,-0.819277898730036,-0.578583271307153,-14.0527051382705,0.789593205830656,3.52299405252062,-0.555528016593229,6.37615615516974,12.3534806693332,10.7044505070633,15.9669405452446,13.6404610984224,17.5492685592244,20.4362359244721,20.2712962397291,18.0427661162523,17.4323945538275,21.5215138731056,21.0238749613099,22.4388998115963,21.8311001824328,16.6505033106464,18.4805987204723,22.3419578127506,16.661550133239,18.8236180147817,18.9569509622147,22.0596401164583,21.4728731227034,20.6162172843172,22.5995216365014,23.7088068948164,19.8200839724162,20.3010066224955,25.9578223073651,18.9885032964607,19.6259065631746,25.8074500598701,24.2113203491576,24.6808916173309,26.5120537061835,20.4914234825266,23.7825973810687,24.6530445997055,24.5148927169111,29.6440814482556,15.2019523640146,19.40575608934,17.5315409988435,18.444287335253,19.1813128112142,19.0825821315478,16.306710497469,19.1919351741023,25.7533668659992,19.8895794735019,14.9863025410477,19.074095130042,17.5826916541384,16.0707068598184,17.2459973715846,20.4354102448611,19.1303224462943
"P28f-AP5F_3-AP16","PND28","AP5[50uM]","2017_11_24",28,"M",99,"rACSF","rACSF",NA,"Scott","xx","2017_11_24_0001.atf","2017_11_24_0004.abf","0.0","","Keep","-2.48064880371344",3.34,9.96176944747702,-0.218409173797048,-1.03364765059716,4.13909500291926,0.164238158870205,2.13636313720546,2.3866554940966,0.573501938609567,0.828445565305927,-0.532379608616992,2.41788275745623,-1.20190441136026,-1.43606354040611,-0.343481161212182,2.61911204286629,-2.1248798572619,1.35667472981689,-1.50742575420908,-32.3488052527484,-19.3744739491101,-14.3563148988181,-10.9987505108476,-3.1699576894638,-1.02079887809036,0.905026469481101,-2.14354600716243,3.99812265450859,11.1174628082621,11.3040735299271,10.0783439049441,7.70746292097274,11.9642860959068,8.82629689789844,9.24750181158549,12.5698971732935,7.16128875991248,6.4731949445769,7.75404402713515,6.42652172174279,4.45456726966924,5.88745560876612,8.81238553920926,9.47270263230777,7.83833127160504,10.2987537400531,10.4054157867234,7.91099523686829,9.19748557743773,9.434395061069,11.9000796525903,11.223770178759,13.1287063769833,12.4588394461482,9.86737889800122,9.75417189281467,11.9025499614414,12.1611421626179,13.4605723654931,13.3623233551711,14.6765822684987,12.6105375831092,13.6057154766928,15.1032312591744,12.9051930195639,14.4075371964686,14.227563119706,12.3422081983538,9.36942397267589,14.1134820524316,9.53258227438036,12.2960986602896,11.1438576688021,10.59842389269,12.6120656378491,8.93987899570612,9.63022341183586,8.63734430887926,9.98933488311479
"P28f-AP5F_4-AP17","PND28","AP5[50uM]","2017_11_24",28,"M",99,"rACSF","rACSF",NA,"Luis","xx","2017_11_24_1000.atf","2017_11_24_1006.abf","0.0","","Keep","-1.49723561096234",3.72,-8.86650508349605,0.0993653714554967,0.346844974996493,-1.57675005021585,-0.198319613011648,0.457330897097847,1.3189471838116,-1.48957566854263,-5.03181486130666,-0.100833122048144,0.59460498889618,-2.13271900025632,1.99688951030059,-0.495430594918048,-2.09610705058134,1.54286328658398,1.06209680733447,-0.0134224484190923,-25.3760216999321,-21.2475984012152,-15.8124903050863,-15.4267281292876,-13.9621750171309,-10.2757469176289,-13.3018531607868,-10.240068069433,-6.23434425468194,-10.1046563724386,-11.4002435039387,-10.5356065279117,-9.15641121191079,-5.51144153751876,-7.89299363889488,-12.0704601014693,-13.6521394527951,-13.2825772413631,-15.2841800961407,-13.8324602877604,-10.9534179349104,-11.8852462788377,-12.8737600523531,-11.9306245618218,-13.2297436509688,-11.574312425605,-8.88534575685438,-3.3234930648912,-3.88736185797963,-3.74244351160897,-2.04789542851039,-11.276177932643,-18.0223241080522,-17.7642202332161,-16.4533179989789,-17.4256336741588,-14.1374784822548,-14.8668003551834,-13.6241805486366,-10.0155066279034,-5.31068514734685,-5.24001684533822,-5.85364487191488,-5.34741191866782,-6.6406766367153,-7.1633703269115,-5.77678253285923,-1.58589368291008,-3.8209682881475,-1.09892501809584,-0.844734346574825,-7.58436070495677,-3.91981632478475,-2.02597867142912,-3.77683335896937,-8.25333359679887,-6.00339423545282,-6.94591913140407,-11.8656221514509,-11.2642563023736
"P28f-AP5F_5-AP18","PND28","AP5[50uM]","2017_11_24",28,"M",99,"rACSF","rACSF",NA,"Scott","xx","2017_11_24_0018.atf","2017_11_24_0022.abf","0.0","","Keep","-2.05298309326422",2.85,-18.7448429161809,0.0705824613800125,-0.162995883005679,-2.53529785119984,-1.2483784559639,3.01877415939515,-0.736437153922381,-0.564031526669865,-2.47246057430758,-1.79866008130598,-2.2357645530801,-1.84271358254766,-0.10283764582195,0.645095775400748,0.112126091601581,1.54574347310043,-3.5130599463059,1.21009460620316,-32.0397207192028,-23.2590546329163,-21.4096811608273,-19.3977100572045,-19.1251515788438,-18.2400355536334,-13.3609436967776,-15.5578522859534,-13.6149072081506,-9.94612997208498,-12.7858747018762,-12.7282564572651,-12.7460518581504,-12.7178172378871,-8.25526392070257,-11.5249237664064,-10.1405814487635,-9.84167599698324,-6.39297357343145,-8.09381527042395,-8.25996028456933,-8.18527947135526,-8.60621382584881,-7.2331462561706,-8.20783977001217,-10.0680080828887,-9.12948814382841,-9.68254869849613,-4.22694904689661,-7.55653915143945,-17.0827131274847,-11.6676003940823,-10.0057424255235,-9.25644661766523,-9.13724100978087,-13.4633405912104,-11.3158190965544,-11.7950684438971,-9.38711168584764,-11.9363472465644,-12.949427268279,-17.9973956861486,-14.2287753197036,-19.7830067021526,-14.0870229014926,-16.8525144266225,-16.3638724190595,-15.7953543688248,-16.7592002384946,-15.3058479520615,-19.5490546116288,-13.3893391207151,-15.2300871250024,-21.0325321888526,-16.7192572568176,-23.1151535599963,-16.2928403644172,-16.4177237244928,-17.8957300437278,-20.0027668882704
"P28f-AP5W_6","PND28","AP5[50uM]","2018_10_24",27,"F",88,"rACSF","rACSF","9:15","Luis","R4","2018_10_24_1015.atf","2018_10_24_1020.abf","0.04","","Keep","-1.21287309265224",3.74,3.48717994043454,0.342475829820253,0.717280794050701,-0.739694881826892,-4.79290511831438,-4.5381922791163,-1.9603282295551,-3.55656546978724,-0.499782294862015,-3.03578748197323,-8.73324320378698,1.88922768873479,-2.44418985444361,-2.87732419608382,-0.370842748115209,-2.2135139438268,0.355290936478553,5.10638995154729,-26.9860935824425,-21.4095352137733,-11.1737647532385,-11.607615764425,-10.4575599465635,-6.67337268895062,-7.15887946532995,-7.76265221260606,-2.52605808411796,-3.50749335801082,-3.43502280112044,1.64328968380427,-3.52934355815255,2.7841602144799,1.92295980284236,0.697933712679259,0.635726914795669,5.33429414351141,5.02557865459184,1.64713723098961,5.47372810594248,11.0407879368288,8.32131740837913,8.18654993939214,4.99722947543282,8.35317759788438,6.45355106712191,8.90432141130164,8.050578772134,8.07277145726397,16.0243248496013,19.442958891199,15.1964900763093,18.7894269115413,18.8625884274462,23.4738100116298,15.6945786768983,14.8271999589904,12.1995759784484,12.6316077180733,16.1998067233458,9.05449625943619,7.67891741547314,6.70260608379991,11.6303573230596,9.84425003543127,11.034811465439,16.2989948305829,10.7325005449877,7.523653813495,5.60096763132501,11.6255631975128,5.01330881771425,12.4476713577143,8.12386810135708,2.68156964511697,5.85720421183542,8.91864507613229,7.16178731728027,-7.18330654819226
